ID,发生日期,发生时间,结束日期,结束时间,报警日期,犯罪类型代码,犯罪类型描述,精确犯罪类型代码,精确犯罪类型描述,犯罪未遂标志,犯罪级别,事件司法管辖区,发生行政区,发生辖区,具体场所位置,发生地点类型,发生标志地名,发生住房区,长岛区X坐标,长岛区Y坐标,纬度,经度,经纬度,发生详细时间,结束详细时间,持续时间,与报警时间差
986963322,2014-07-08,7:30:00,2014-07-08,7:30:00,2014-07-10,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108.0,INSIDE,RESIDENCE - APT. HOUSE,,,1006516.0,208302.0,40.7383977,-73.91965388,"(40.738397703, -73.919653883)",2014-07-08 07:30:00,2014-07-08 07:30:00,0.0,2
247730655,2014-08-13,23:54:00,2014-08-14,0:01:00,2014-12-10,109,GRAND LARCENY,443.0,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9.0,,STREET,,,990347.0,205028.0,40.7294373,-73.97800319,"(40.729437302, -73.978003192)",2014-08-13 23:54:00,2014-08-14 00:01:00,7.0,119
746612588,2015-06-18,17:35:00,2015-06-18,17:40:00,2015-06-18,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18.0,FRONT OF,STREET,,,991014.0,217494.0,40.76365286,-73.97558409,"(40.763652863, -73.97558409)",2015-06-18 17:35:00,2015-06-18 17:40:00,5.0,0
274093194,2014-08-17,18:00:00,2014-08-17,19:00:00,2014-08-18,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113.0,INSIDE,HOTEL/MOTEL,,,1043377.0,182551.0,40.66754784,-73.78686625,"(40.66754784, -73.786866253)",2014-08-17 18:00:00,2014-08-17 19:00:00,60.0,1
239103413,2014-08-15,17:19:00,,,2014-08-15,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107.0,INSIDE,DRUG STORE,,,1043462.0,208934.0,40.7399622,-73.78632788,"(40.739962201, -73.786327877)",2014-08-15 17:19:00,,,0
972896950,2014-05-23,0:04:00,,,2014-05-23,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48.0,,STREET,,,1015943.0,246705.0,40.84377476,-73.88545508,"(40.843774759, -73.885455084)",2014-05-23 00:04:00,,,0
510102421,2015-02-28,2:05:00,,,2015-02-28,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108.0,,STREET,,,1002924.0,210628.0,40.74479031,-73.93260927,"(40.744790306, -73.932609266)",2015-02-28 02:05:00,,,0
510727103,2014-03-13,20:50:00,2014-03-13,21:00:00,2014-03-13,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40.0,INSIDE,RESIDENCE - APT. HOUSE,,,1009903.0,236353.0,40.81538111,-73.90732471,"(40.815381106, -73.907324708)",2014-03-13 20:50:00,2014-03-13 21:00:00,10.0,0
249194406,2014-11-02,18:30:00,2014-11-03,7:00:00,2014-11-03,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,,STREET,,,1058440.0,194770.0,40.70097265,-73.7324344,"(40.700972647, -73.732434399)",2014-11-02 18:30:00,2014-11-03 07:00:00,750.0,1
292841605,2014-11-02,16:20:00,,,2014-11-02,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,61.0,FRONT OF,RESIDENCE-HOUSE,,,996763.0,154650.0,40.59115407,-73.95494745,"(40.591154068, -73.954947452)",2014-11-02 16:20:00,,,0
386512017,2015-11-30,0:15:00,2015-11-30,0:15:00,2015-12-01,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,,STREET,,,1011591.0,181080.0,40.66366549,-73.90145111,"(40.663665489, -73.901451109)",2015-11-30 00:15:00,2015-11-30 00:15:00,0.0,1
853027039,2014-11-16,17:50:00,2014-11-16,18:10:00,2014-11-16,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112.0,INSIDE,RESIDENCE - APT. HOUSE,,,1026183.0,204067.0,40.72670231,-73.84871139,"(40.726702305, -73.848711394)",2014-11-16 17:50:00,2014-11-16 18:10:00,20.0,0
944474269,2014-09-19,13:30:00,2014-09-19,13:35:00,2014-09-19,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72.0,FRONT OF,STREET,,,984209.0,174727.0,40.6462701,-74.00014919,"(40.646270101, -74.000149188)",2014-09-19 13:30:00,2014-09-19 13:35:00,5.0,0
188751956,2015-08-10,6:24:00,2015-08-10,6:35:00,2015-08-10,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,,2015-08-10 06:24:00,2015-08-10 06:35:00,11.0,0
769827798,2015-01-13,6:00:00,2015-01-13,6:09:00,2015-01-13,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,RESIDENCE - APT. HOUSE,,,1010445.0,183556.0,40.67046502,-73.90557223,"(40.67046502, -73.90557223)",2015-01-13 06:00:00,2015-01-13 06:09:00,9.0,0
237139587,2015-05-27,14:20:00,2015-05-27,14:30:00,2015-05-27,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,FRONT OF,CLOTHING/BOUTIQUE,,,1015357.0,177853.0,40.65479566,-73.8878915,"(40.65479566, -73.887891504)",2015-05-27 14:20:00,2015-05-27 14:30:00,10.0,0
649759031,2014-08-12,20:20:00,2014-08-12,20:25:00,2014-08-12,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71.0,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,1001418.0,178337.0,40.65616213,-73.93812654,"(40.656162127, -73.938126544)",2014-08-12 20:20:00,2014-08-12 20:25:00,5.0,0
861830747,2015-05-23,0:30:00,2015-05-23,0:40:00,2015-05-23,341,PETIT LARCENY,313.0,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,FRONT OF,STREET,,,987111.0,212422.0,40.74973364,-73.98967569,"(40.749733638, -73.989675685)",2015-05-23 00:30:00,2015-05-23 00:40:00,10.0,0
984603839,2014-05-28,0:10:00,2014-05-28,1:20:00,2014-05-28,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,RESIDENCE - APT. HOUSE,,,989656.0,211329.0,40.74673244,-73.98049129,"(40.746732438, -73.980491289)",2014-05-28 00:10:00,2014-05-28 01:20:00,70.0,0
673582253,2015-09-19,18:20:00,,,2015-09-19,341,PETIT LARCENY,313.0,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,OTHER,,,1005239.0,191754.0,40.69298053,-73.92431357,"(40.692980534, -73.924313569)",2015-09-19 18:20:00,,,0
188724371,2015-07-25,4:55:00,2015-07-25,5:00:00,2015-07-25,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,77.0,,STREET,,,1004328.0,185732.0,40.67645364,-73.92761664,"(40.676453636, -73.927616644)",2015-07-25 04:55:00,2015-07-25 05:00:00,5.0,0
385256704,2015-04-28,10:15:00,2015-04-28,10:20:00,2015-04-28,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,61.0,,TRANSIT - NYC SUBWAY,,,990445.0,155027.0,40.59219553,-73.97769553,"(40.592195525, -73.977695534)",2015-04-28 10:15:00,2015-04-28 10:20:00,5.0,0
693902959,2014-03-22,11:00:00,2014-03-22,12:00:00,2014-03-22,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94.0,INSIDE,BOOK/CARD,,,998731.0,203336.0,40.72478342,-73.94775698,"(40.724783422, -73.947756981)",2014-03-22 11:00:00,2014-03-22 12:00:00,60.0,0
963391806,2015-12-15,13:30:00,,,2015-12-15,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,RESIDENCE - APT. HOUSE,,,1048039.0,178985.0,40.65772763,-73.77009494,"(40.657727629, -73.770094944)",2015-12-15 13:30:00,,,0
443559236,2015-09-21,12:45:00,2015-09-21,13:00:00,2015-09-21,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109.0,INSIDE,RESIDENCE - APT. HOUSE,,,1032442.0,216902.0,40.76189922,-73.82603764,"(40.761899222, -73.826037644)",2015-09-21 12:45:00,2015-09-21 13:00:00,15.0,0
934825865,2014-03-16,10:05:00,2014-03-17,6:30:00,2014-03-17,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,OPPOSITE OF,STREET,,,1040121.0,188534.0,40.68399093,-73.79855352,"(40.683990932, -73.798553521)",2014-03-16 10:05:00,2014-03-17 06:30:00,1225.0,1
541731979,2014-03-15,22:00:00,2014-03-15,23:00:00,2014-03-16,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61.0,,STREET,,,993227.0,161300.0,40.60941126,-73.96767025,"(40.609411258, -73.967670245)",2014-03-15 22:00:00,2014-03-15 23:00:00,60.0,1
749038715,2014-02-21,12:00:00,2014-02-23,12:00:00,2014-03-30,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,GROCERY/BODEGA,,,986744.0,216411.0,40.76068254,-73.99099876,"(40.760682541, -73.990998762)",2014-02-21 12:00:00,2014-02-23 12:00:00,0.0,37
583002253,2014-05-21,5:20:00,2014-05-21,5:22:00,2014-05-21,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7.0,,OTHER,,,987867.0,201950.0,40.7209903,-73.9869528,"(40.720990299, -73.986952799)",2014-05-21 05:20:00,2014-05-21 05:22:00,2.0,0
823615956,2015-09-11,20:50:00,2015-09-11,20:55:00,2015-09-11,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90.0,,STREET,,,998002.0,196692.0,40.7065484,-73.95040063,"(40.706548395, -73.950400634)",2015-09-11 20:50:00,2015-09-11 20:55:00,5.0,0
785303313,2014-11-19,4:00:00,2014-11-19,4:05:00,2014-11-25,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76.0,INSIDE,RESTAURANT/DINER,,,985347.0,187769.0,40.68206744,-73.99604623,"(40.682067439, -73.99604623)",2014-11-19 04:00:00,2014-11-19 04:05:00,5.0,6
682470015,2014-02-25,20:30:00,2014-02-25,20:35:00,2014-02-25,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,,STREET,,,986072.0,212412.0,40.74970647,-73.99342559,"(40.749706466, -73.993425589)",2014-02-25 20:30:00,2014-02-25 20:35:00,5.0,0
972295077,2015-01-05,16:40:00,2015-01-05,17:10:00,2015-01-05,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,INSIDE,TELECOMM. STORE,,,1016539.0,211699.0,40.7476907,-73.8834693,"(40.747690701, -73.883469301)",2015-01-05 16:40:00,2015-01-05 17:10:00,30.0,0
468492309,2014-11-14,21:00:00,2014-11-14,21:00:00,2014-11-15,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79.0,INSIDE,RESIDENCE - APT. HOUSE,,,1000625.0,190785.0,40.69033059,-73.94095434,"(40.690330592, -73.940954341)",2014-11-14 21:00:00,2014-11-14 21:00:00,0.0,1
767276090,2015-07-11,3:00:00,2015-07-11,3:15:00,2015-07-11,355,OFFENSES AGAINST THE PERSON,115.0,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41.0,FRONT OF,STREET,,,1010924.0,236074.0,40.81461231,-73.90363725,"(40.814612305, -73.903637247)",2015-07-11 03:00:00,2015-07-11 03:15:00,15.0,0
994486745,2014-05-14,8:30:00,,,2014-05-15,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,,STREET,,,1037559.0,194576.0,40.70059059,-73.8077432,"(40.70059059, -73.8077432)",2014-05-14 08:30:00,,,1
454199562,2015-07-08,20:45:00,,,2015-07-08,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7.0,FRONT OF,OTHER,,,988638.0,201889.0,40.72082252,-73.98417139,"(40.72082252, -73.984171388)",2015-07-08 20:45:00,,,0
211401808,2015-04-30,0:01:00,,,2015-05-01,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34.0,,HIGHWAY/PARKWAY,,,1002173.0,249401.0,40.85121317,-73.93521605,"(40.851213168, -73.935216052)",2015-04-30 00:01:00,,,1
335339804,2014-09-03,16:00:00,2014-09-03,16:30:00,2014-09-03,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,FRONT OF,DEPARTMENT STORE,,,,,,,,2014-09-03 16:00:00,2014-09-03 16:30:00,30.0,0
803375618,2014-07-01,11:50:00,2014-07-01,12:00:00,2014-07-01,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,RESIDENCE - APT. HOUSE,,,1006599.0,191909.0,40.69340264,-73.9194088,"(40.693402644, -73.919408798)",2014-07-01 11:50:00,2014-07-01 12:00:00,10.0,0
519872613,2015-09-19,15:50:00,,,2015-09-19,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10.0,INSIDE,CHAIN STORE,,,983685.0,210888.0,40.74552364,-74.00204049,"(40.745523637, -74.002040486)",2015-09-19 15:50:00,,,0
339630574,2014-06-27,22:00:00,2014-06-27,23:30:00,2014-06-28,109,GRAND LARCENY,411.0,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,RESTAURANT/DINER,,,985703.0,216389.0,40.76062239,-73.9947565,"(40.760622389, -73.994756504)",2014-06-27 22:00:00,2014-06-27 23:30:00,90.0,1
452439390,2014-04-08,12:05:00,,,2014-04-08,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102.0,REAR OF,RESIDENCE-HOUSE,,,1032084.0,191815.0,40.69304359,-73.82750827,"(40.693043588, -73.827508273)",2014-04-08 12:05:00,,,0
695794028,2015-08-20,22:00:00,2015-08-21,6:00:00,2015-08-21,341,PETIT LARCENY,343.0,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,FRONT OF,RESIDENCE - APT. HOUSE,,,1009816.0,217152.0,40.76267979,-73.90771209,"(40.762679786, -73.907712093)",2015-08-20 22:00:00,2015-08-21 06:00:00,480.0,1
699357438,2014-06-08,12:00:00,2014-06-28,12:00:00,2014-07-11,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,FRONT OF,STREET,,,1053905.0,188592.0,40.68405239,-73.74885371,"(40.68405239, -73.748853713)",2014-06-08 12:00:00,2014-06-28 12:00:00,0.0,33
471422646,2015-09-16,13:23:00,2015-09-16,13:30:00,2015-09-16,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,RESIDENCE - APT. HOUSE,,,1025549.0,268979.0,40.90487026,-73.85059938,"(40.904870255, -73.850599375)",2015-09-16 13:23:00,2015-09-16 13:30:00,7.0,0
778634158,2015-04-20,17:30:00,2015-04-20,17:50:00,2015-04-20,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,114.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1002494.0,216454.0,40.7607821,-73.93414528,"(40.760782095, -73.934145278)",2015-04-20 17:30:00,2015-04-20 17:50:00,20.0,0
744879127,2014-07-18,10:00:00,,,2014-07-18,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44.0,,STREET,,,1007027.0,245405.0,40.84023414,-73.91768411,"(40.840234138, -73.917684114)",2014-07-18 10:00:00,,,0
106680328,2015-10-08,16:40:00,2015-10-08,17:00:00,2015-10-08,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42.0,,STREET,,,1011854.0,242120.0,40.831204,-73.9002526,"(40.831203998, -73.900252601)",2015-10-08 16:40:00,2015-10-08 17:00:00,20.0,0
400186702,2014-02-21,13:00:00,,,2014-02-22,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,112.0,FRONT OF,STREET,,,1024194.0,206241.0,40.7326786,-73.85587459,"(40.732678601, -73.855874588)",2014-02-21 13:00:00,,,1
614141915,2014-05-06,14:30:00,2014-05-06,17:00:00,2014-05-07,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,REAR OF,STREET,,,999508.0,190206.0,40.68874337,-73.94498348,"(40.688743366, -73.944983476)",2014-05-06 14:30:00,2014-05-06 17:00:00,150.0,1
731660206,2014-05-16,15:00:00,2014-05-19,8:30:00,2014-05-19,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101.0,INSIDE,RESIDENCE-HOUSE,,,1054184.0,157004.0,40.59734825,-73.74817518,"(40.597348248, -73.748175176)",2014-05-16 15:00:00,2014-05-19 08:30:00,1050.0,3
298623939,2015-03-09,22:00:00,2015-03-10,22:30:00,2015-03-10,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,RESIDENCE-HOUSE,,,1027120.0,262834.0,40.88799672,-73.84495553,"(40.887996719, -73.844955528)",2015-03-09 22:00:00,2015-03-10 22:30:00,30.0,1
853986898,2014-03-26,21:00:00,2014-03-27,9:30:00,2014-03-27,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63.0,FRONT OF,STREET,,,1008474.0,160015.0,40.60585564,-73.91276191,"(40.605855635, -73.912761909)",2014-03-26 21:00:00,2014-03-27 09:30:00,750.0,1
404386033,2014-03-21,0:20:00,,,2014-03-21,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,RESIDENCE - APT. HOUSE,,,991434.0,170093.0,40.63354785,-73.97411848,"(40.633547848, -73.974118484)",2014-03-21 00:20:00,,,0
644048983,2015-12-04,17:00:00,2015-12-04,18:20:00,2015-12-05,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9.0,INSIDE,CLOTHING/BOUTIQUE,,,988878.0,205356.0,40.73033847,-73.98330319,"(40.730338472, -73.983303186)",2015-12-04 17:00:00,2015-12-04 18:20:00,80.0,1
827391269,2015-03-01,12:00:00,2015-04-30,11:00:00,2015-04-30,109,GRAND LARCENY,420.0,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE - APT. HOUSE,,,1039012.0,185400.0,40.67539576,-73.80257757,"(40.675395763, -73.802577574)",2015-03-01 12:00:00,2015-04-30 11:00:00,1380.0,60
162563688,2015-10-09,4:10:00,2015-10-09,4:30:00,2015-10-09,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72.0,INSIDE,PUBLIC BUILDING,,,982850.0,178629.0,40.65698013,-74.00504722,"(40.656980133, -74.00504722)",2015-10-09 04:10:00,2015-10-09 04:30:00,20.0,0
203089955,2014-12-08,12:00:00,2014-12-08,19:00:00,2014-12-09,341,PETIT LARCENY,343.0,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66.0,OPPOSITE OF,STREET,,,985881.0,170409.0,40.63441796,-73.9941251,"(40.634417963, -73.994125098)",2014-12-08 12:00:00,2014-12-08 19:00:00,420.0,1
878097197,2014-06-25,1:40:00,2014-06-25,1:42:00,2014-06-25,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,,989392.0,155078.0,40.59233618,-73.98148696,"(40.592336182, -73.981486959)",2014-06-25 01:40:00,2014-06-25 01:42:00,2.0,0
256428831,2014-05-12,7:35:00,2014-05-12,7:35:00,2014-05-12,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,RESIDENCE-HOUSE,,,1007800.0,181210.0,40.66403321,-73.91511526,"(40.664033205, -73.915115264)",2014-05-12 07:35:00,2014-05-12 07:35:00,0.0,0
762715585,2015-06-11,12:00:00,2015-06-11,15:00:00,2015-06-12,109,GRAND LARCENY,411.0,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,,,,997426.0,169208.0,40.63111182,-73.95253187,"(40.631111824, -73.952531869)",2015-06-11 12:00:00,2015-06-11 15:00:00,180.0,1
736832128,2015-12-12,11:30:00,2015-12-12,12:30:00,2015-12-12,109,GRAND LARCENY,443.0,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20.0,,GYM/FITNESS FACILITY,,,989210.0,219405.0,40.76889926,-73.98209494,"(40.76889926, -73.982094939)",2015-12-12 11:30:00,2015-12-12 12:30:00,60.0,0
226859464,2015-05-14,12:00:00,2015-05-14,12:05:00,2015-05-14,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,40.0,,TRANSIT - NYC SUBWAY,,,1007921.0,232776.0,40.80556877,-73.9144977,"(40.805568769, -73.9144977)",2015-05-14 12:00:00,2015-05-14 12:05:00,5.0,0
940294909,2015-04-24,20:01:00,2015-07-11,23:59:00,2015-07-24,109,GRAND LARCENY,437.0,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,DRUG STORE,,,1004663.0,216473.0,40.7608295,-73.92631569,"(40.760829504, -73.926315689)",2015-04-24 20:01:00,2015-07-11 23:59:00,238.0,91
265437323,2014-08-05,17:38:00,,,2014-08-05,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28.0,FRONT OF,STREET,,,998954.0,233791.0,40.80837414,-73.94688582,"(40.808374136, -73.946885823)",2014-08-05 17:38:00,,,0
762114131,2014-04-10,12:00:00,,,2014-04-23,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,RESIDENCE-HOUSE,,,991676.0,168807.0,40.63001785,-73.97324801,"(40.63001785, -73.973248007)",2014-04-10 12:00:00,,,13
112064234,2014-12-19,19:00:00,2014-12-19,19:15:00,2014-12-19,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73.0,REAR OF,RESIDENCE - PUBLIC HOUSING,,,1006026.0,185469.0,40.67572775,-73.9214959,"(40.675727746, -73.921495901)",2014-12-19 19:00:00,2014-12-19 19:15:00,15.0,0
